<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.21	01:00:00	2023.557	2024.417	2023.297	2024.086	759	0	199
2024.02.21	01:15:00	2024.091	2025.493	2023.967	2025.267	839	0	199
2024.02.21	01:30:00	2025.298	2025.917	2024.902	2025.893	692	0	199
2024.02.21	01:45:00	2025.899	2026.055	2025.285	2025.355	699	0	199
2024.02.21	02:00:00	2025.343	2027.167	2025.286	2026.749	825	0	200
2024.02.21	02:15:00	2026.757	2027.797	2026.527	2027.565	683	0	200
2024.02.21	02:30:00	2027.544	2028.549	2027.364	2028.520	763	0	200
2024.02.21	02:45:00	2028.527	2029.110	2027.207	2027.834	985	0	200
2024.02.21	03:00:00	2027.841	2028.957	2027.708	2028.904	737	0	199
2024.02.21	03:15:00	2028.897	2030.032	2028.798	2029.858	760	0	200
2024.02.21	03:30:00	2029.863	2030.220	2029.367	2030.170	599	0	200
2024.02.21	03:45:00	2030.168	2030.835	2029.842	2030.425	622	0	200
2024.02.21	04:00:00	2030.433	2031.158	2030.208	2030.638	748	0	200
2024.02.21	04:15:00	2030.629	2031.288	2030.596	2030.930	545	0	200
2024.02.21	04:30:00	2030.931	2031.114	2030.101	2030.299	534	0	200
2024.02.21	04:45:00	2030.308	2031.007	2030.166	2030.794	557	0	200
2024.02.21	05:00:00	2030.841	2031.413	2030.171	2030.195	674	0	200
2024.02.21	05:15:00	2030.196	2030.647	2029.389	2030.299	666	0	199
2024.02.21	05:30:00	2030.311	2031.773	2030.231	2031.592	759	0	200
2024.02.21	05:45:00	2031.599	2032.250	2030.823	2030.933	824	0	200
2024.02.21	06:00:00	2030.974	2031.248	2029.492	2029.547	783	0	199
2024.02.21	06:15:00	2029.558	2030.538	2029.522	2030.374	796	0	200
2024.02.21	06:30:00	2030.413	2030.528	2029.669	2029.669	658	0	200
2024.02.21	06:45:00	2029.621	2030.197	2029.180	2029.905	734	0	199
2024.02.21	07:00:00	2029.854	2030.568	2029.496	2030.471	769	0	199
2024.02.21	07:15:00	2030.465	2030.482	2028.672	2028.748	758	0	200
2024.02.21	07:30:00	2028.751	2029.183	2028.349	2028.890	910	0	199
2024.02.21	07:45:00	2028.903	2029.377	2028.681	2028.791	767	0	200
2024.02.21	08:00:00	2028.780	2029.237	2027.983	2028.838	1000	0	200
2024.02.21	08:15:00	2028.811	2028.925	2027.554	2027.740	940	0	200
2024.02.21	08:30:00	2027.741	2027.997	2026.233	2026.857	967	0	200
2024.02.21	08:45:00	2026.860	2027.299	2026.198	2026.590	872	0	200
2024.02.21	09:00:00	2026.521	2027.262	2025.949	2026.354	905	0	200
2024.02.21	09:15:00	2026.347	2027.984	2025.957	2027.779	906	0	199
2024.02.21	09:30:00	2027.746	2028.406	2027.080	2028.105	871	0	200
2024.02.21	09:45:00	2028.115	2028.678	2027.697	2028.088	942	0	199
2024.02.21	10:00:00	2028.051	2028.446	2027.842	2028.410	770	0	200
2024.02.21	10:15:00	2028.411	2028.870	2028.205	2028.491	777	0	200
2024.02.21	10:30:00	2028.469	2029.814	2028.300	2028.860	937	0	200
2024.02.21	10:45:00	2028.852	2030.079	2028.824	2029.856	754	0	200
2024.02.21	11:00:00	2029.866	2029.993	2027.867	2027.966	740	0	199
2024.02.21	11:15:00	2027.966	2028.287	2027.354	2027.645	849	0	200
2024.02.21	11:30:00	2027.692	2028.461	2027.379	2027.419	854	0	199
2024.02.21	11:45:00	2027.413	2028.292	2027.413	2028.243	751	0	200
2024.02.21	12:00:00	2028.245	2029.667	2027.916	2029.560	894	0	199
2024.02.21	12:15:00	2029.547	2030.066	2028.459	2028.958	899	0	199
2024.02.21	12:30:00	2028.967	2029.260	2028.110	2029.029	891	0	200
2024.02.21	12:45:00	2029.032	2029.655	2028.721	2029.381	842	0	200
2024.02.21	13:00:00	2029.334	2031.243	2029.031	2030.865	1146	0	200
2024.02.21	13:15:00	2030.914	2031.535	2027.585	2028.711	1416	0	199
2024.02.21	13:30:00	2028.746	2030.927	2028.500	2030.214	1211	0	199
2024.02.21	13:45:00	2030.214	2030.473	2027.918	2028.706	1126	0	200
2024.02.21	14:00:00	2028.707	2030.288	2028.563	2029.352	1125	0	200
2024.02.21	14:15:00	2029.358	2029.773	2028.384	2028.716	1099	0	199
2024.02.21	14:30:00	2028.664	2029.674	2026.943	2028.740	1891	0	199
2024.02.21	14:45:00	2028.783	2029.926	2027.258	2027.540	1508	0	199
2024.02.21	15:00:00	2027.469	2029.616	2026.676	2029.527	1404	0	199
2024.02.21	15:15:00	2029.541	2030.267	2028.506	2029.174	1405	0	199
2024.02.21	15:30:00	2029.204	2029.233	2027.623	2028.007	1221	0	200
2024.02.21	15:45:00	2027.995	2028.055	2024.010	2024.149	1453	0	199
2024.02.21	16:00:00	2024.190	2024.939	2023.201	2024.479	1500	0	199
2024.02.21	16:15:00	2024.492	2025.770	2023.435	2024.538	1169	0	200
2024.02.21	16:30:00	2024.523	2025.111	2023.963	2025.111	1081	0	200
2024.02.21	16:45:00	2025.064	2025.790	2023.597	2023.919	1021	0	200
2024.02.21	17:00:00	2023.923	2024.074	2022.281	2022.570	1091	0	199
2024.02.21	17:15:00	2022.610	2023.265	2021.435	2022.750	1063	0	200
2024.02.21	17:30:00	2022.787	2023.051	2021.901	2022.672	907	0	200
2024.02.21	17:45:00	2022.679	2024.479	2022.618	2024.115	925	0	199
2024.02.21	18:00:00	2024.131	2024.437	2021.503	2023.398	1573	0	199
2024.02.21	18:15:00	2023.447	2024.722	2022.991	2023.256	1142	0	200
2024.02.21	18:30:00	2023.271	2023.657	2022.337	2022.898	1063	0	199
2024.02.21	18:45:00	2022.915	2022.915	2021.426	2021.905	926	0	199
2024.02.21	19:00:00	2021.939	2026.120	2019.999	2025.189	1904	0	199
2024.02.21	19:15:00	2025.196	2025.527	2023.603	2024.894	1237	0	200
2024.02.21	19:30:00	2024.840	2026.464	2024.563	2025.090	1116	0	199
2024.02.21	19:45:00	2025.072	2026.270	2025.072	2025.928	1018	0	200
2024.02.21	20:00:00	2025.938	2026.959	2025.478	2025.759	931	0	200
2024.02.21	20:15:00	2025.700	2025.794	2024.065	2025.292	917	0	199
2024.02.21	20:30:00	2025.302	2025.992	2025.088	2025.778	800	0	199
2024.02.21	20:45:00	2025.829	2026.011	2024.252	2024.397	836	0	200
2024.02.21	21:00:00	2024.444	2025.139	2024.189	2024.495	639	0	200
2024.02.21	21:15:00	2024.491	2024.753	2023.909	2024.255	793	0	199
2024.02.21	21:30:00	2024.257	2025.919	2024.010	2025.544	796	0	200
2024.02.21	21:45:00	2025.591	2025.945	2024.950	2025.945	458	0	200
2024.02.21	23:00:00	2025.567	2026.468	2025.360	2026.004	394	0	599
2024.02.21	23:15:00	2025.970	2026.286	2025.486	2025.602	356	0	600
2024.02.21	23:30:00	2025.605	2025.865	2024.818	2025.303	511	0	600
2024.02.21	23:45:00	2025.272	2026.022	2025.063	2025.568	456	0	599
2024.02.22	00:00:00	2025.483	2025.704	2025.019	2025.503	595	0	199
2024.02.22	00:15:00	2025.537	2026.167	2025.234	2025.625	567	0	200
2024.02.22	00:30:00	2025.633	2026.483	2025.633	2026.381	593	0	199
2024.02.22	00:45:00	2026.388	2026.732	2025.722	2026.399	749	0	199
2024.02.22	01:00:00	2026.398	2027.677	2026.195	2026.729	1034	0	200
2024.02.22	01:15:00	2026.726	2027.847	2026.602	2027.351	809	0	199
2024.02.22	01:30:00	2027.350	2028.528	2027.239	2027.655	948	0	199
2024.02.22	01:45:00	2027.654	2028.468	2026.733	2027.043	797	0	199
2024.02.22	02:00:00	2027.027	2028.292	2026.490	2027.242	889	0	200
2024.02.22	02:15:00	2027.233	2027.761	2026.548	2026.939	720	0	199
2024.02.22	02:30:00	2026.938	2027.240	2026.548	2027.078	713	0	200
2024.02.22	02:45:00	2027.077	2028.310	2027.077	2027.758	659	0	200
2024.02.22	03:00:00	2027.788	2028.235	2027.094	2027.227	584	0	200
2024.02.22	03:15:00	2027.229	2027.300	2026.734	2026.829	564	0	200
2024.02.22	03:30:00	2026.827	2027.020	2026.361	2026.615	491	0	200
2024.02.22	03:45:00	2026.616	2026.763	2026.073	2026.292	569	0	200
2024.02.22	04:00:00	2026.299	2026.673	2025.475	2026.597	620	0	199
2024.02.22	04:15:00	2026.565	2027.485	2026.299	2027.347	627	0	199
2024.02.22	04:30:00	2027.319	2028.638	2027.319	2028.477	688	0	200
2024.02.22	04:45:00	2028.479	2028.925	2028.268	2028.783	552	0	200
2024.02.22	05:00:00	2028.829	2029.941	2028.568	2029.675	633	0	200
2024.02.22	05:15:00	2029.673	2029.948	2028.500	2029.039	797	0	200
2024.02.22	05:30:00	2029.031	2029.063	2028.441	2028.880	630	0	199
2024.02.22	05:45:00	2028.885	2029.411	2028.191	2028.380	623	0	200
2024.02.22	06:00:00	2028.384	2030.148	2028.266	2029.937	720	0	200
2024.02.22	06:15:00	2029.935	2030.081	2029.619	2029.781	606	0	200
2024.02.22	06:30:00	2029.833	2030.526	2028.689	2028.798	699	0	200
2024.02.22	06:45:00	2028.744	2029.434	2028.532	2029.241	713	0	200
2024.02.22	07:00:00	2029.271	2030.513	2028.856	2029.871	905	0	200
2024.02.22	07:15:00	2029.871	2030.544	2029.597	2030.528	845	0	200
2024.02.22	07:30:00	2030.527	2031.039	2030.268	2030.640	815	0	200
2024.02.22	07:45:00	2030.594	2031.976	2030.553	2031.396	944	0	200
2024.02.22	08:00:00	2031.395	2034.833	2031.324	2033.982	1275	0	199
2024.02.22	08:15:00	2034.045	2034.684	2032.603	2033.618	1430	0	199
2024.02.22	08:30:00	2033.662	2034.338	2031.319	2031.567	1303	0	199
2024.02.22	08:45:00	2031.541	2033.192	2031.368	2033.153	991	0	200
2024.02.22	09:00:00	2033.150	2033.150	2031.567	2031.813	1004	0	200
2024.02.22	09:15:00	2031.864	2032.101	2029.322	2029.722	1165	0	199
2024.02.22	09:30:00	2029.777	2030.570	2028.513	2029.993	1103	0	199
2024.02.22	09:45:00	2030.002	2030.839	2029.822	2030.248	945	0	200
2024.02.22	10:00:00	2030.246	2030.580	2029.490	2029.924	892	0	199
2024.02.22	10:15:00	2029.905	2031.195	2029.115	2031.052	918	0	200
2024.02.22	10:30:00	2031.059	2031.099	2029.874	2030.006	951	0	199
2024.02.22	10:45:00	2030.006	2030.118	2029.148	2029.403	814	0	199
2024.02.22	11:00:00	2029.448	2029.799	2027.256	2027.680	971	0	199
2024.02.22	11:15:00	2027.688	2028.826	2027.319	2028.130	905	0	200
2024.02.22	11:30:00	2028.128	2028.638	2027.711	2028.553	869	0	200
2024.02.22	11:45:00	2028.550	2029.583	2028.309	2028.937	888	0	200
2024.02.22	12:00:00	2028.930	2029.354	2028.631	2029.137	878	0	200
2024.02.22	12:15:00	2029.132	2029.840	2028.118	2029.234	1042	0	200
2024.02.22	12:30:00	2029.187	2029.844	2028.044	2028.374	1020	0	200
2024.02.22	12:45:00	2028.366	2028.594	2027.631	2028.215	965	0	199
2024.02.22	13:00:00	2028.167	2028.561	2027.264	2028.330	1250	0	199
2024.02.22	13:15:00	2028.287	2028.516	2024.895	2026.535	1611	0	200
2024.02.22	13:30:00	2026.609	2027.850	2022.969	2027.420	2780	0	199
2024.02.22	13:45:00	2027.377	2027.980	2023.955	2025.564	1775	0	199
2024.02.22	14:00:00	2025.538	2026.711	2024.405	2025.768	1411	0	200
2024.02.22	14:15:00	2025.725	2026.407	2024.339	2025.259	1416	0	199
2024.02.22	14:30:00	2025.282	2025.282	2021.852	2022.662	2152	0	200
2024.02.22	14:45:00	2022.628	2026.046	2022.628	2024.879	3459	0	199
2024.02.22	15:00:00	2024.889	2025.407	2020.192	2022.891	2512	0	199
2024.02.22	15:15:00	2022.840	2022.840	2020.402	2020.886	1885	0	199
2024.02.22	15:30:00	2020.842	2024.236	2020.674	2023.481	1532	0	199
2024.02.22	15:45:00	2023.431	2024.383	2023.183	2023.306	1261	0	199
2024.02.22	16:00:00	2023.323	2024.258	2022.388	2022.869	1234	0	199
2024.02.22	16:15:00	2022.910	2023.394	2022.067	2022.403	1141	0	199
2024.02.22	16:30:00	2022.455	2022.536	2020.636	2021.302	1064	0	199
2024.02.22	16:45:00	2021.280	2021.424	2019.707	2020.917	1159	0	200
2024.02.22	17:00:00	2020.932	2021.846	2020.226	2021.319	1133	0	199
2024.02.22	17:15:00	2021.273	2023.632	2021.099	2023.519	1080	0	200
2024.02.22	17:30:00	2023.566	2024.644	2023.166	2023.478	963	0	200
2024.02.22	17:45:00	2023.462	2023.590	2022.269	2022.898	954	0	199
2024.02.22	18:00:00	2022.947	2023.219	2020.304	2020.613	1007	0	200
2024.02.22	18:15:00	2020.645	2021.203	2019.547	2020.903	1091	0	200
2024.02.22	18:30:00	2020.870	2022.964	2020.275	2022.837	1039	0	199
2024.02.22	18:45:00	2022.838	2022.838	2021.920	2022.605	923	0	200
2024.02.22	19:00:00	2022.652	2023.025	2022.107	2022.920	851	0	199
2024.02.22	19:15:00	2022.922	2023.384	2022.518	2022.956	800	0	200
2024.02.22	19:30:00	2022.966	2023.562	2022.494	2023.071	812	0	200
2024.02.22	19:45:00	2023.073	2023.469	2022.900	2022.982	817	0	199
2024.02.22	20:00:00	2023.009	2023.137	2022.503	2022.696	801	0	199
2024.02.22	20:15:00	2022.684	2023.453	2022.541	2023.031	786	0	199
2024.02.22	20:30:00	2022.997	2023.646	2022.760	2022.948	853	0	199
2024.02.22	20:45:00	2022.964	2024.714	2022.888	2024.615	782	0	199
2024.02.22	21:00:00	2024.563	2024.865	2024.246	2024.835	551	0	200
2024.02.22	21:15:00	2024.880	2024.987	2024.618	2024.699	392	0	199
2024.02.22	21:30:00	2024.701	2024.815	2023.962	2024.277	425	0	200
2024.02.22	21:45:00	2024.319	2024.705	2024.056	2024.705	382	0	200
2024.02.22	23:00:00	2024.152	2024.906	2023.871	2024.805	358	0	600
2024.02.22	23:15:00	2024.830	2025.787	2024.507	2025.188	483	0	599
2024.02.22	23:30:00	2025.236	2025.660	2024.169	2024.499	560	0	599
2024.02.22	23:45:00	2024.495	2025.288	2024.207	2024.677	399	0	600
2024.02.23	00:00:00	2024.524	2025.277	2024.351	2025.148	477	0	200
2024.02.23	00:15:00	2025.118	2026.042	2025.118	2025.793	425	0	200
2024.02.23	00:30:00	2025.795	2025.987	2022.722	2024.344	1118	0	199
2024.02.23	00:45:00	2024.399	2024.819	2023.706	2024.518	696	0	200
2024.02.23	01:00:00	2024.528	2026.847	2024.334	2026.799	876	0	200
2024.02.23	01:15:00	2026.766	2026.882	2025.786	2026.080	724	0	199
2024.02.23	01:30:00	2026.076	2026.923	2025.040	2026.888	841	0	199
2024.02.23	01:45:00	2026.888	2027.215	2026.284	2026.785	746	0	200
2024.02.23	02:00:00	2026.790	2027.341	2026.518	2026.703	695	0	199
2024.02.23	02:15:00	2026.699	2026.945	2025.762	2025.891	706	0	199
2024.02.23	02:30:00	2025.934	2025.949	2025.031	2025.673	627	0	200
2024.02.23	02:45:00	2025.668	2025.668	2024.250	2024.328	677	0	200
2024.02.23	03:00:00	2024.318	2025.197	2024.002	2025.052	763	0	200
2024.02.23	03:15:00	2025.057	2025.534	2024.941	2025.318	595	0	199
2024.02.23	03:30:00	2025.321	2026.292	2025.000	2026.152	608	0	199
2024.02.23	03:45:00	2026.159	2026.256	2025.328	2025.688	684	0	200
2024.02.23	04:00:00	2025.686	2026.425	2025.651	2026.291	493	0	200
2024.02.23	04:15:00	2026.290	2026.312	2025.987	2026.108	372	0	200
2024.02.23	04:30:00	2026.109	2026.194	2025.798	2025.891	386	0	200
2024.02.23	04:45:00	2025.887	2026.324	2025.703	2025.986	410	0	200
2024.02.23	05:00:00	2025.985	2026.134	2025.336	2025.520	473	0	200
2024.02.23	05:15:00	2025.533	2025.746	2025.054	2025.191	435	0	200
2024.02.23	05:30:00	2025.192	2025.192	2022.254	2022.705	885	0	199
2024.02.23	05:45:00	2022.704	2022.972	2022.116	2022.418	826	0	199
2024.02.23	06:00:00	2022.374	2022.658	2021.746	2021.837	717	0	200
2024.02.23	06:15:00	2021.796	2022.068	2018.923	2019.343	867	0	199
2024.02.23	06:30:00	2019.336	2019.871	2018.148	2019.591	863	0	199
2024.02.23	06:45:00	2019.581	2022.029	2019.581	2020.825	871	0	199
2024.02.23	07:00:00	2020.877	2021.017	2019.510	2020.549	851	0	199
2024.02.23	07:15:00	2020.574	2021.524	2020.289	2021.039	869	0	200
2024.02.23	07:30:00	2021.065	2021.797	2020.910	2021.397	867	0	199
2024.02.23	07:45:00	2021.376	2022.427	2021.006	2021.801	878	0	200
2024.02.23	08:00:00	2021.802	2022.579	2020.155	2020.688	1118	0	199
2024.02.23	08:15:00	2020.667	2021.749	2020.040	2020.096	1141	0	199
2024.02.23	08:30:00	2020.098	2021.386	2018.992	2018.994	1129	0	199
2024.02.23	08:45:00	2018.987	2019.600	2018.368	2019.455	990	0	199
2024.02.23	09:00:00	2019.443	2019.887	2018.562	2018.828	922	0	199
2024.02.23	09:15:00	2018.817	2018.975	2016.811	2017.526	1158	0	199
2024.02.23	09:30:00	2017.572	2018.082	2016.490	2016.692	932	0	200
2024.02.23	09:45:00	2016.694	2017.091	2015.981	2016.714	854	0	200
2024.02.23	10:00:00	2016.729	2018.652	2016.516	2018.505	878	0	200
2024.02.23	10:15:00	2018.453	2019.992	2018.406	2019.519	1070	0	199
2024.02.23	10:30:00	2019.530	2021.434	2019.242	2021.065	921	0	200
2024.02.23	10:45:00	2021.032	2023.274	2021.032	2022.816	1049	0	200
2024.02.23	11:00:00	2022.785	2023.266	2022.198	2022.588	919	0	199
2024.02.23	11:15:00	2022.560	2023.744	2022.525	2022.845	935	0	200
2024.02.23	11:30:00	2022.831	2023.692	2022.007	2023.604	1029	0	199
2024.02.23	11:45:00	2023.602	2023.934	2023.092	2023.790	930	0	199
2024.02.23	12:00:00	2023.808	2024.702	2023.011	2023.419	933	0	199
2024.02.23	12:15:00	2023.413	2025.381	2023.342	2025.090	950	0	199
2024.02.23	12:30:00	2025.095	2028.389	2024.652	2027.569	1501	0	199
2024.02.23	12:45:00	2027.558	2028.854	2027.024	2028.024	1334	0	199
2024.02.23	13:00:00	2028.054	2028.963	2026.805	2028.576	1363	0	199
2024.02.23	13:15:00	2028.626	2029.209	2025.010	2026.096	1493	0	199
2024.02.23	13:30:00	2026.147	2027.391	2025.642	2026.228	1421	0	199
2024.02.23	13:45:00	2026.271	2026.909	2024.483	2025.359	1298	0	199
2024.02.23	14:00:00	2025.347	2026.216	2024.710	2025.125	1318	0	199
2024.02.23	14:15:00	2025.129	2026.253	2024.609	2025.279	1163	0	199
2024.02.23	14:30:00	2025.235	2026.482	2024.114	2024.606	1775	0	200
2024.02.23	14:45:00	2024.637	2028.619	2024.281	2027.577	1894	0	199
2024.02.23	15:00:00	2027.533	2028.577	2025.699	2026.366	1883	0	199
2024.02.23	15:15:00	2026.361	2028.026	2025.739	2027.023	1479	0	199
2024.02.23	15:30:00	2027.086	2028.124	2026.901	2027.108	1270	0	200
2024.02.23	15:45:00	2027.090	2031.128	2026.955	2030.038	1555	0	199
2024.02.23	16:00:00	2030.088	2034.144	2030.088	2033.281	1692	0	199
2024.02.23	16:15:00	2033.285	2034.442	2033.069	2033.259	1502	0	199
2024.02.23	16:30:00	2033.292	2037.866	2033.292	2037.264	1849	0	199
2024.02.23	16:45:00	2037.266	2038.562	2036.874	2038.292	1329	0	200
2024.02.23	17:00:00	2038.338	2039.778	2037.332	2038.309	1359	0	199
2024.02.23	17:15:00	2038.305	2038.534	2036.413	2036.413	1186	0	200
2024.02.23	17:30:00	2036.439	2038.013	2036.439	2037.767	1091	0	200
2024.02.23	17:45:00	2037.762	2037.993	2036.501	2037.781	1032	0	199
2024.02.23	18:00:00	2037.786	2038.573	2037.784	2038.317	958	0	200
2024.02.23	18:15:00	2038.313	2039.560	2037.405	2038.985	1127	0	199
2024.02.23	18:30:00	2038.940	2039.299	2037.599	2038.980	943	0	199
2024.02.23	18:45:00	2038.986	2041.344	2038.919	2040.398	1173	0	199
2024.02.23	19:00:00	2040.393	2040.422	2039.721	2039.996	888	0	200
2024.02.23	19:15:00	2039.985	2040.151	2038.366	2038.541	915	0	199
2024.02.23	19:30:00	2038.502	2038.869	2037.888	2037.932	829	0	200
2024.02.23	19:45:00	2037.935	2038.245	2036.850	2037.302	840	0	200
2024.02.23	20:00:00	2037.300	2037.474	2036.229	2036.351	895	0	200
2024.02.23	20:15:00	2036.394	2037.151	2035.982	2036.642	801	0	200
2024.02.23	20:30:00	2036.649	2036.649	2035.669	2036.077	784	0	200
2024.02.23	20:45:00	2036.128	2036.593	2035.905	2036.548	803	0	200
2024.02.23	21:00:00	2036.514	2036.533	2035.964	2036.093	517	0	200
2024.02.23	21:15:00	2036.041	2036.041	2035.165	2035.267	500	0	200
2024.02.23	21:30:00	2035.278	2036.066	2035.093	2035.953	480	0	200
2024.02.23	21:45:00	2035.909	2036.232	2035.492	2035.524	442	0	200
2024.02.25	23:00:00	2033.240	2034.322	2033.179	2033.734	497	0	200
2024.02.25	23:15:00	2033.740	2034.940	2033.384	2034.724	591	0	199
2024.02.25	23:30:00	2034.697	2034.697	2033.966	2034.144	541	0	200
2024.02.25	23:45:00	2034.186	2034.547	2033.727	2034.224	462	0	200
2024.02.26	00:00:00	2033.996	2034.105	2032.667	2033.313	798	0	200
2024.02.26	00:15:00	2033.325	2033.654	2032.008	2032.160	658	0	200
2024.02.26	00:30:00	2032.167	2032.544	2030.415	2030.534	1002	0	200
2024.02.26	00:45:00	2030.499	2030.967	2029.912	2030.322	779	0	200
2024.02.26	01:00:00	2030.368	2032.338	2029.876	2032.097	1084	0	199
2024.02.26	01:15:00	2032.147	2032.975	2031.457	2032.609	883	0	199
2024.02.26	01:30:00	2032.575	2033.827	2032.263	2033.639	841	0	199
2024.02.26	01:45:00	2033.634	2033.989	2031.205	2031.215	752	0	199
2024.02.26	02:00:00	2031.233	2031.887	2030.773	2031.568	702	0	200
2024.02.26	02:15:00	2031.567	2031.714	2030.555	2030.960	730	0	199
2024.02.26	02:30:00	2030.961	2031.640	2030.731	2031.222	689	0	200
2024.02.26	02:45:00	2031.254	2031.383	2030.728	2030.863	623	0	199
2024.02.26	03:00:00	2030.870	2031.259	2030.621	2030.749	524	0	199
2024.02.26	03:15:00	2030.744	2031.718	2030.744	2031.507	611	0	200
2024.02.26	03:30:00	2031.508	2031.774	2031.284	2031.622	617	0	199
2024.02.26	03:45:00	2031.616	2032.460	2031.616	2032.442	580	0	200
2024.02.26	04:00:00	2032.439	2032.602	2032.021	2032.379	553	0	199
2024.02.26	04:15:00	2032.388	2032.860	2032.174	2032.259	562	0	200
2024.02.26	04:30:00	2032.270	2032.852	2032.148	2032.795	553	0	200
2024.02.26	04:45:00	2032.794	2032.810	2032.016	2032.182	495	0	199
2024.02.26	05:00:00	2032.178	2032.872	2032.105	2032.761	634	0	200
2024.02.26	05:15:00	2032.724	2033.374	2032.551	2033.220	605	0	199
2024.02.26	05:30:00	2033.205	2033.413	2032.476	2033.028	805	0	200
2024.02.26	05:45:00	2033.031	2034.261	2033.010	2033.057	641	0	200
2024.02.26	06:00:00	2033.015	2033.052	2031.854	2031.965	659	0	199
2024.02.26	06:15:00	2031.977	2033.343	2031.811	2033.343	659	0	199
2024.02.26	06:30:00	2033.333	2033.878	2032.892	2033.700	683	0	199
2024.02.26	06:45:00	2033.694	2033.718	2032.549	2032.701	619	0	199
2024.02.26	07:00:00	2032.721	2034.975	2032.347	2034.196	872	0	199
2024.02.26	07:15:00	2034.191	2035.055	2033.558	2034.987	893	0	200
2024.02.26	07:30:00	2034.984	2035.304	2033.658	2033.808	875	0	199
2024.02.26	07:45:00	2033.797	2035.047	2033.770	2035.010	915	0	199
2024.02.26	08:00:00	2034.961	2035.539	2034.132	2034.843	1077	0	199
2024.02.26	08:15:00	2034.795	2036.266	2034.795	2036.171	991	0	199
2024.02.26	08:30:00	2036.178	2037.020	2034.312	2034.633	1106	0	199
2024.02.26	08:45:00	2034.623	2035.750	2033.629	2034.005	1148	0	199
2024.02.26	09:00:00	2033.951	2034.389	2033.189	2033.218	1018	0	199
2024.02.26	09:15:00	2033.229	2034.067	2032.965	2033.201	943	0	199
2024.02.26	09:30:00	2033.195	2034.269	2032.693	2033.534	1012	0	199
2024.02.26	09:45:00	2033.531	2033.576	2032.200	2033.023	877	0	199
2024.02.26	10:00:00	2033.022	2035.333	2032.895	2035.288	893	0	199
2024.02.26	10:15:00	2035.312	2035.399	2033.620	2034.852	876	0	200
2024.02.26	10:30:00	2034.814	2035.183	2032.914	2033.104	1198	0	199
2024.02.26	10:45:00	2033.124	2033.286	2031.670	2032.203	947	0	199
2024.02.26	11:00:00	2032.228	2032.629	2030.913	2032.499	998	0	200
2024.02.26	11:15:00	2032.477	2032.924	2031.812	2032.558	1010	0	200
2024.02.26	11:30:00	2032.546	2032.976	2031.608	2031.784	899	0	199
2024.02.26	11:45:00	2031.813	2031.956	2030.797	2030.891	944	0	200
2024.02.26	12:00:00	2030.940	2031.826	2030.692	2031.684	918	0	199
2024.02.26	12:15:00	2031.720	2033.138	2031.174	2033.032	1015	0	200
2024.02.26	12:30:00	2033.018	2033.253	2032.471	2033.098	889	0	199
2024.02.26	12:45:00	2033.084	2034.095	2032.564	2032.787	1026	0	199
2024.02.26	13:00:00	2032.741	2033.625	2031.899	2032.907	1196	0	199
2024.02.26	13:15:00	2032.953	2032.974	2031.618	2032.152	1172	0	199
2024.02.26	13:30:00	2032.156	2034.428	2032.025	2034.070	1222	0	199
2024.02.26	13:45:00	2034.063	2034.188	2032.063	2032.622	1156	0	200
2024.02.26	14:00:00	2032.651	2032.882	2027.678	2028.366	1345	0	199
2024.02.26	14:15:00	2028.320	2029.917	2027.040	2028.031	1320	0	199
2024.02.26	14:30:00	2028.026	2028.033	2025.626	2028.033	1827	0	199
2024.02.26	14:45:00	2028.001	2029.073	2027.040	2027.545	1456	0	199
2024.02.26	15:00:00	2027.551	2028.587	2026.161	2026.471	1488	0	199
2024.02.26	15:15:00	2026.441	2027.097	2025.437	2026.756	1167	0	199
2024.02.26	15:30:00	2026.790	2028.438	2025.015	2028.324	1213	0	200
2024.02.26	15:45:00	2028.327	2030.049	2027.463	2029.104	1213	0	199
2024.02.26	16:00:00	2029.044	2029.388	2026.538	2027.421	1328	0	199
2024.02.26	16:15:00	2027.399	2028.318	2026.649	2027.457	1170	0	199
2024.02.26	16:30:00	2027.487	2028.309	2026.640	2026.905	1116	0	199
2024.02.26	16:45:00	2026.878	2028.355	2026.713	2027.757	972	0	199
2024.02.26	17:00:00	2027.756	2027.933	2026.482	2026.822	909	0	199
2024.02.26	17:15:00	2026.771	2028.200	2026.624	2028.101	910	0	200
2024.02.26	17:30:00	2028.084	2028.099	2026.904	2027.467	863	0	199
2024.02.26	17:45:00	2027.464	2028.818	2027.333	2028.668	966	0	200
2024.02.26	18:00:00	2028.673	2030.008	2028.140	2030.008	1129	0	200
2024.02.26	18:15:00	2030.000	2030.005	2028.997	2029.663	1019	0	199
2024.02.26	18:30:00	2029.707	2030.065	2028.406	2029.157	908	0	200
2024.02.26	18:45:00	2029.160	2029.845	2028.646	2029.280	802	0	199
2024.02.26	19:00:00	2029.299	2030.139	2029.276	2029.892	847	0	200
2024.02.26	19:15:00	2029.887	2029.915	2028.570	2028.734	764	0	199
2024.02.26	19:30:00	2028.741	2029.304	2028.546	2028.920	777	0	200
2024.02.26	19:45:00	2028.911	2029.916	2028.850	2029.676	814	0	200
2024.02.26	20:00:00	2029.642	2032.087	2029.642	2031.766	914	0	200
2024.02.26	20:15:00	2031.762	2033.200	2031.365	2032.860	851	0	200
