<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.04	22:00:00	2441.020	2446.317	2437.915	2441.390	6706	0	179
2024.08.04	23:00:00	2441.379	2445.778	2439.049	2440.952	6562	0	179
2024.08.05	00:00:00	2440.984	2440.984	2413.695	2422.122	24121	0	179
2024.08.05	01:00:00	2422.091	2441.927	2420.129	2439.426	23588	0	179
2024.08.05	02:00:00	2439.442	2446.165	2433.006	2442.734	11875	0	179
2024.08.05	03:00:00	2442.687	2452.510	2442.682	2450.956	10022	0	179
2024.08.05	04:00:00	2451.022	2458.836	2450.841	2452.722	10448	0	179
2024.08.05	05:00:00	2452.636	2452.636	2432.395	2437.913	17527	0	179
2024.08.05	06:00:00	2437.961	2438.726	2422.064	2428.563	21556	0	179
2024.08.05	07:00:00	2428.557	2445.624	2424.557	2431.980	15243	0	179
2024.08.05	08:00:00	2432.021	2434.402	2423.262	2424.947	12107	0	179
2024.08.05	09:00:00	2424.986	2428.730	2419.145	2424.084	13778	0	179
2024.08.05	10:00:00	2424.171	2425.655	2408.076	2408.584	12554	0	179
2024.08.05	11:00:00	2408.625	2408.625	2383.239	2386.736	22155	0	179
2024.08.05	12:00:00	2386.772	2392.246	2364.233	2374.486	32775	0	179
2024.08.05	13:00:00	2374.523	2396.993	2374.523	2393.340	35885	0	179
2024.08.05	14:00:00	2393.309	2397.515	2386.894	2396.548	25210	0	179
2024.08.05	15:00:00	2396.520	2412.236	2396.468	2402.831	20647	0	179
2024.08.05	16:00:00	2402.782	2408.735	2398.986	2403.063	12859	0	179
2024.08.05	17:00:00	2403.034	2406.630	2400.196	2405.023	10501	0	179
2024.08.05	18:00:00	2405.013	2408.923	2403.700	2404.904	7176	0	179
2024.08.05	19:00:00	2404.941	2413.060	2404.619	2407.676	7728	0	179
2024.08.05	20:00:00	2407.658	2411.608	2405.412	2409.343	5383	0	179
2024.08.05	22:00:00	2410.644	2412.562	2407.909	2408.876	3563	0	179
2024.08.05	23:00:00	2408.933	2410.001	2404.340	2404.837	4967	0	179
2024.08.06	00:00:00	2404.865	2418.371	2404.515	2415.900	10079	0	179
2024.08.06	01:00:00	2415.829	2417.686	2410.719	2412.389	12989	0	179
2024.08.06	02:00:00	2412.360	2413.267	2405.825	2407.428	9128	0	179
2024.08.06	03:00:00	2407.468	2411.082	2406.491	2409.017	6898	0	179
2024.08.06	04:00:00	2409.013	2412.647	2406.335	2408.073	6741	0	179
2024.08.06	05:00:00	2408.070	2411.846	2398.107	2398.771	11706	0	179
2024.08.06	06:00:00	2398.867	2408.320	2394.780	2401.541	15770	0	179
2024.08.06	07:00:00	2401.495	2410.675	2401.425	2409.835	11212	0	179
2024.08.06	08:00:00	2409.935	2415.389	2408.073	2411.060	8665	0	179
2024.08.06	09:00:00	2411.106	2415.536	2410.282	2413.296	7795	0	179
2024.08.06	10:00:00	2413.285	2416.344	2411.515	2412.361	7112	0	179
2024.08.06	11:00:00	2412.339	2415.292	2410.104	2410.955	7926	0	179
2024.08.06	12:00:00	2410.996	2412.258	2391.723	2393.110	15181	0	179
2024.08.06	13:00:00	2393.143	2399.514	2388.773	2395.634	21954	0	179
2024.08.06	14:00:00	2395.604	2403.207	2386.183	2388.355	20869	0	179
2024.08.06	15:00:00	2388.318	2391.183	2381.404	2387.536	17934	0	179
2024.08.06	16:00:00	2387.571	2391.423	2385.548	2389.905	8941	0	179
2024.08.06	17:00:00	2389.862	2393.474	2387.607	2391.899	8531	0	179
2024.08.06	18:00:00	2391.865	2396.014	2391.330	2392.733	5849	0	179
2024.08.06	19:00:00	2392.797	2393.058	2386.377	2387.732	6752	0	179
2024.08.06	20:00:00	2387.759	2389.534	2386.829	2389.141	3908	0	179
2024.08.06	22:00:00	2389.898	2390.487	2387.965	2388.688	3299	0	179
2024.08.06	23:00:00	2388.690	2389.655	2382.754	2383.788	4288	0	179
2024.08.07	00:00:00	2383.723	2387.422	2381.083	2386.538	6928	0	179
2024.08.07	01:00:00	2386.566	2387.564	2378.931	2384.017	15610	0	179
2024.08.07	02:00:00	2383.970	2388.440	2380.882	2384.201	12534	0	179
2024.08.07	03:00:00	2384.243	2387.566	2383.191	2385.948	7020	0	179
2024.08.07	04:00:00	2385.985	2394.673	2385.687	2392.833	5885	0	179
2024.08.07	05:00:00	2392.820	2396.240	2388.631	2391.382	8771	0	179
2024.08.07	06:00:00	2391.422	2397.582	2389.576	2394.786	8270	0	179
2024.08.07	07:00:00	2394.824	2394.901	2387.972	2389.310	7792	0	179
2024.08.07	08:00:00	2389.353	2393.723	2388.220	2393.283	7099	0	179
2024.08.07	09:00:00	2393.308	2396.445	2392.401	2394.318	5935	0	179
2024.08.07	10:00:00	2394.368	2398.152	2393.143	2397.433	5353	0	179
2024.08.07	11:00:00	2397.461	2402.392	2394.278	2401.154	7108	0	179
2024.08.07	12:00:00	2401.145	2407.059	2398.846	2403.846	8779	0	179
2024.08.07	13:00:00	2403.878	2404.895	2396.933	2400.040	11907	0	179
2024.08.07	14:00:00	2399.951	2403.403	2397.872	2399.095	11240	0	179
2024.08.07	15:00:00	2399.125	2401.806	2391.932	2394.524	11673	0	179
2024.08.07	16:00:00	2394.450	2399.748	2392.785	2399.676	6533	0	179
2024.08.07	17:00:00	2399.631	2399.714	2389.415	2389.872	7844	0	179
2024.08.07	18:00:00	2389.825	2391.670	2383.782	2386.146	8284	0	179
2024.08.07	19:00:00	2386.185	2390.521	2385.316	2385.719	5858	0	179
2024.08.07	20:00:00	2385.670	2387.382	2381.674	2382.762	3964	0	180
2024.08.07	22:00:00	2382.322	2384.401	2380.884	2383.656	3516	0	179
2024.08.07	23:00:00	2383.655	2385.902	2382.782	2384.791	4280	0	179
2024.08.08	00:00:00	2384.835	2388.775	2383.283	2385.472	6426	0	179
2024.08.08	01:00:00	2385.435	2391.314	2384.959	2386.830	11200	0	179
2024.08.08	02:00:00	2386.795	2390.854	2386.268	2390.390	6443	0	179
2024.08.08	03:00:00	2390.376	2394.729	2388.593	2394.350	5502	0	179
2024.08.08	04:00:00	2394.316	2396.379	2392.693	2394.354	5570	0	179
2024.08.08	05:00:00	2394.283	2395.520	2392.407	2395.252	6030	0	179
2024.08.08	06:00:00	2395.290	2400.674	2392.657	2397.726	9004	0	179
2024.08.08	07:00:00	2397.686	2400.314	2394.714	2396.736	7171	0	179
2024.08.08	08:00:00	2396.786	2398.077	2392.838	2394.570	5507	0	179
2024.08.08	09:00:00	2394.609	2398.968	2393.843	2396.190	5947	0	179
2024.08.08	10:00:00	2396.200	2406.491	2396.187	2405.115	6745	0	179
2024.08.08	11:00:00	2405.085	2413.632	2404.863	2412.192	9645	0	179
2024.08.08	12:00:00	2412.152	2415.554	2407.032	2408.037	14792	0	179
2024.08.08	13:00:00	2408.073	2415.481	2402.295	2414.156	17153	0	179
2024.08.08	14:00:00	2414.157	2424.365	2409.228	2413.728	20571	0	179
2024.08.08	15:00:00	2413.783	2420.272	2411.810	2418.686	8529	0	179
2024.08.08	16:00:00	2418.645	2423.815	2416.727	2418.062	7107	0	179
2024.08.08	17:00:00	2418.102	2424.942	2415.725	2423.551	7834	0	179
2024.08.08	18:00:00	2423.534	2426.361	2422.271	2423.973	5285	0	179
2024.08.08	19:00:00	2423.970	2424.883	2421.498	2423.533	4939	0	179
2024.08.08	20:00:00	2423.550	2427.681	2422.962	2427.136	3300	0	179
2024.08.08	22:00:00	2426.817	2427.818	2424.546	2425.776	3400	0	179
2024.08.08	23:00:00	2425.809	2426.464	2422.829	2424.595	3342	0	179
2024.08.09	00:00:00	2424.519	2425.354	2422.533	2424.025	4978	0	179
2024.08.09	01:00:00	2423.981	2427.676	2420.066	2427.199	8757	0	179
2024.08.09	02:00:00	2427.208	2429.000	2422.363	2422.548	6576	0	179
2024.08.09	03:00:00	2422.507	2423.394	2419.222	2421.089	5335	0	179
2024.08.09	04:00:00	2421.046	2424.510	2420.183	2423.836	4361	0	180
2024.08.09	05:00:00	2423.833	2423.961	2417.114	2417.171	6660	0	179
2024.08.09	06:00:00	2417.128	2421.782	2416.829	2420.683	6762	0	179
2024.08.09	07:00:00	2420.641	2427.054	2420.326	2423.128	6111	0	179
2024.08.09	08:00:00	2423.183	2426.785	2422.205	2424.477	5828	0	179
2024.08.09	09:00:00	2424.433	2425.571	2422.639	2423.559	5179	0	179
2024.08.09	10:00:00	2423.584	2431.556	2422.993	2430.438	5982	0	179
2024.08.09	11:00:00	2430.428	2432.640	2425.128	2426.761	6796	0	179
2024.08.09	12:00:00	2426.734	2429.850	2423.657	2429.610	8218	0	179
2024.08.09	13:00:00	2429.568	2433.185	2420.955	2426.738	16964	0	179
2024.08.09	14:00:00	2426.617	2435.981	2425.327	2428.686	15679	0	179
2024.08.09	15:00:00	2428.682	2432.551	2426.429	2431.470	9523	0	179
2024.08.09	16:00:00	2431.514	2434.763	2427.480	2434.423	6264	0	179
2024.08.09	17:00:00	2434.414	2437.055	2430.487	2430.564	6413	0	179
2024.08.09	18:00:00	2430.573	2430.920	2427.157	2429.782	5076	0	179
2024.08.09	19:00:00	2429.812	2430.103	2427.384	2429.079	4500	0	179
2024.08.09	20:00:00	2429.118	2431.172	2429.118	2430.805	3046	0	179
2024.08.11	22:00:00	2428.332	2433.240	2427.332	2430.405	3321	0	179
2024.08.11	23:00:00	2430.403	2430.605	2427.262	2427.927	3174	0	179
2024.08.12	00:00:00	2427.928	2429.088	2426.731	2428.507	3504	0	179
2024.08.12	01:00:00	2428.471	2430.315	2424.666	2425.985	5837	0	179
2024.08.12	02:00:00	2425.971	2427.444	2423.825	2426.243	5052	0	179
2024.08.12	03:00:00	2426.212	2429.390	2425.709	2428.572	4133	0	179
2024.08.12	04:00:00	2428.529	2433.522	2428.192	2433.331	3198	0	179
2024.08.12	05:00:00	2433.337	2435.040	2429.113	2434.595	5862	0	179
2024.08.12	06:00:00	2434.655	2437.194	2433.569	2436.762	5797	0	179
2024.08.12	07:00:00	2436.713	2442.891	2435.429	2441.573	5686	0	179
2024.08.12	08:00:00	2441.614	2443.844	2439.576	2442.005	5535	0	179
2024.08.12	09:00:00	2441.987	2445.058	2440.525	2442.604	5502	0	179
2024.08.12	10:00:00	2442.705	2444.694	2441.401	2443.781	4954	0	179
2024.08.12	11:00:00	2443.780	2444.182	2439.647	2441.498	5640	0	179
2024.08.12	12:00:00	2441.506	2445.441	2441.409	2444.334	6008	0	180
2024.08.12	13:00:00	2444.343	2457.466	2442.068	2454.182	12798	0	179
2024.08.12	14:00:00	2454.137	2455.474	2444.500	2453.218	12653	0	169
2024.08.12	15:00:00	2453.259	2460.686	2452.882	2459.780	10443	0	169
2024.08.12	16:00:00	2459.771	2466.152	2458.930	2463.161	7297	0	169
2024.08.12	17:00:00	2463.116	2468.593	2461.763	2467.110	6229	0	169
2024.08.12	18:00:00	2467.150	2470.955	2466.344	2470.315	5438	0	169
2024.08.12	19:00:00	2470.297	2472.194	2469.679	2470.473	4305	0	169
2024.08.12	20:00:00	2470.446	2473.189	2470.413	2472.391	2745	0	169
2024.08.12	22:00:00	2470.850	2474.143	2470.151	2473.664	2850	0	169
2024.08.12	23:00:00	2473.673	2476.033	2472.737	2475.536	3265	0	169
2024.08.13	00:00:00	2475.580	2476.963	2468.462	2472.175	5112	0	169
2024.08.13	01:00:00	2472.132	2473.712	2460.848	2466.357	10764	0	169
2024.08.13	02:00:00	2466.323	2467.731	2461.510	2461.510	5699	0	169
2024.08.13	03:00:00	2461.480	2464.663	2461.341	2463.444	5510	0	169
2024.08.13	04:00:00	2463.513	2465.008	2460.124	2462.015	4197	0	169
2024.08.13	05:00:00	2461.963	2464.364	2458.493	2462.736	6277	0	169
2024.08.13	06:00:00	2462.788	2464.608	2461.109	2463.286	5585	0	169
2024.08.13	07:00:00	2463.252	2466.176	2460.773	2464.260	6107	0	169
2024.08.13	08:00:00	2464.302	2464.371	2458.890	2460.573	5533	0	169
2024.08.13	09:00:00	2460.596	2462.049	2458.834	2460.701	4683	0	169
2024.08.13	10:00:00	2460.693	2463.436	2459.411	2462.197	5222	0	169
2024.08.13	11:00:00	2462.170	2466.607	2461.525	2465.768	6020	0	169
2024.08.13	12:00:00	2465.797	2472.507	2464.282	2467.604	10132	0	169
2024.08.13	13:00:00	2467.571	2475.678	2458.866	2472.879	15495	0	169
2024.08.13	14:00:00	2472.843	2473.214	2464.030	2471.222	11025	0	169
2024.08.13	15:00:00	2471.266	2473.042	2465.971	2468.627	7163	0	169
2024.08.13	16:00:00	2468.600	2471.086	2466.289	2469.438	5891	0	169
2024.08.13	17:00:00	2469.454	2470.304	2465.887	2467.594	5288	0	169
2024.08.13	18:00:00	2467.634	2468.916	2466.337	2467.795	4520	0	169
2024.08.13	19:00:00	2467.748	2468.763	2462.235	2466.912	4714	0	169
2024.08.13	20:00:00	2466.922	2467.835	2464.531	2465.234	2903	0	169
2024.08.13	22:00:00	2466.687	2466.906	2463.904	2465.550	2148	0	169
2024.08.13	23:00:00	2465.559	2465.559	2462.942	2464.060	2716	0	169
2024.08.14	00:00:00	2464.104	2467.397	2463.928	2465.709	3893	0	169
2024.08.14	01:00:00	2465.671	2472.490	2464.560	2465.427	8000	0	169
2024.08.14	02:00:00	2465.397	2465.741	2455.271	2459.850	9433	0	169
2024.08.14	03:00:00	2459.807	2461.554	2458.762	2460.792	5173	0	169
2024.08.14	04:00:00	2460.815	2462.929	2459.791	2461.849	4182	0	169
2024.08.14	05:00:00	2461.813	2462.538	2459.259	2462.052	4626	0	169
2024.08.14	06:00:00	2462.089	2467.715	2460.298	2467.466	6544	0	169
2024.08.14	07:00:00	2467.412	2471.891	2466.292	2470.850	5570	0	169
2024.08.14	08:00:00	2470.822	2478.789	2468.677	2474.449	6980	0	169
2024.08.14	09:00:00	2474.396	2475.386	2470.992	2472.811	5113	0	169
2024.08.14	10:00:00	2472.839	2476.161	2470.472	2474.879	4992	0	169
2024.08.14	11:00:00	2474.850	2475.244	2471.698	2474.696	4938	0	169
2024.08.14	12:00:00	2474.735	2480.064	2462.321	2468.768	16295	0	169
2024.08.14	13:00:00	2468.721	2469.580	2449.324	2457.428	22887	0	169
2024.08.14	14:00:00	2457.401	2458.301	2446.862	2450.267	17676	0	169
2024.08.14	15:00:00	2450.215	2452.207	2442.008	2444.024	11545	0	169
2024.08.14	16:00:00	2444.023	2445.485	2437.995	2444.121	8435	0	169
2024.08.14	17:00:00	2444.104	2445.028	2440.323	2441.554	6080	0	169
2024.08.14	18:00:00	2441.593	2448.009	2440.632	2447.678	5217	0	169
2024.08.14	19:00:00	2447.640	2448.449	2444.307	2447.200	4424	0	169
2024.08.14	20:00:00	2447.130	2448.368	2446.529	2447.929	2610	0	169
2024.08.14	22:00:00	2447.924	2448.593	2446.433	2447.847	2043	0	169
2024.08.14	23:00:00	2447.883	2449.482	2447.171	2449.408	2755	0	169
2024.08.15	00:00:00	2449.396	2454.270	2448.418	2450.156	4713	0	169
2024.08.15	01:00:00	2450.122	2453.563	2448.228	2450.657	8353	0	169
2024.08.15	02:00:00	2450.656	2452.548	2449.785	2451.454	5558	0	169
2024.08.15	03:00:00	2451.463	2454.323	2451.253	2453.681	3931	0	169
2024.08.15	04:00:00	2453.709	2455.482	2452.682	2453.379	3742	0	169
2024.08.15	05:00:00	2453.320	2455.038	2450.280	2453.811	5354	0	169
2024.08.15	06:00:00	2453.863	2458.760	2452.711	2456.045	7099	0	169
2024.08.15	07:00:00	2455.997	2456.634	2454.375	2455.710	5081	0	169
2024.08.15	08:00:00	2455.701	2457.214	2453.577	2455.455	5381	0	169
2024.08.15	09:00:00	2455.475	2457.282	2455.278	2456.734	4230	0	169
2024.08.15	10:00:00	2456.770	2460.273	2456.770	2458.176	4493	0	169
2024.08.15	11:00:00	2458.220	2464.147	2457.863	2463.533	6068	0	169
2024.08.15	12:00:00	2463.581	2470.095	2440.961	2441.089	19327	0	169
2024.08.15	13:00:00	2441.137	2451.551	2432.094	2444.430	24990	0	169
2024.08.15	14:00:00	2444.460	2458.576	2444.460	2452.337	16409	0	169
2024.08.15	15:00:00	2452.308	2459.628	2450.509	2458.339	9845	0	169
2024.08.15	16:00:00	2458.394	2459.947	2455.018	2455.694	6052	0	169
2024.08.15	17:00:00	2455.741	2456.509	2453.400	2455.422	5804	0	169
2024.08.15	18:00:00	2455.434	2458.318	2454.835	2458.224	4857	0	169
2024.08.15	19:00:00	2458.219	2461.631	2454.027	2455.566	5215	0	169
2024.08.15	20:00:00	2455.520	2457.490	2454.672	2456.457	3161	0	169
2024.08.15	22:00:00	2455.960	2456.208	2454.579	2454.922	1758	0	169
2024.08.15	23:00:00	2454.883	2458.258	2454.397	2457.298	3165	0	169
2024.08.16	00:00:00	2457.309	2459.754	2456.883	2458.386	3683	0	169
2024.08.16	01:00:00	2458.372	2460.057	2455.676	2457.382	6537	0	169
2024.08.16	02:00:00	2457.312	2457.715	2453.556	2454.944	5752	0	169
2024.08.16	03:00:00	2454.963	2455.697	2450.700	2452.465	5440	0	169
2024.08.16	04:00:00	2452.420	2453.736	2451.917	2452.746	3320	0	169
2024.08.16	05:00:00	2452.744	2456.317	2452.635	2455.681	4759	0	169
2024.08.16	06:00:00	2455.694	2457.817	2454.625	2454.995	5667	0	169
2024.08.16	07:00:00	2455.039	2464.509	2451.070	2461.983	6927	0	169
2024.08.16	08:00:00	2462.052	2464.020	2459.109	2462.295	5667	0	169
2024.08.16	09:00:00	2462.299	2464.325	2461.128	2463.275	4751	0	169
2024.08.16	10:00:00	2463.315	2468.183	2462.785	2464.639	5795	0	169
2024.08.16	11:00:00	2464.609	2472.314	2464.609	2472.113	7042	0	169
2024.08.16	12:00:00	2472.074	2492.413	2471.251	2491.591	12969	0	169
2024.08.16	13:00:00	2491.637	2500.520	2483.610	2494.759	21339	0	169
2024.08.16	14:00:00	2494.757	2495.084	2477.462	2487.223	21369	0	169
2024.08.16	15:00:00	2487.260	2492.333	2485.622	2491.691	8816	0	169
2024.08.16	16:00:00	2491.731	2497.850	2491.651	2495.835	7818	0	169
2024.08.16	17:00:00	2495.850	2500.162	2493.097	2499.698	6600	0	169
2024.08.16	18:00:00	2499.707	2505.562	2498.403	2503.303	6118	0	169
2024.08.16	19:00:00	2503.351	2508.998	2501.706	2507.862	5853	0	169
2024.08.16	20:00:00	2507.916	2509.783	2505.539	2507.820	4324	0	169
2024.08.18	22:00:00	2506.461	2506.501	2502.271	2504.831	4972	0	179
2024.08.18	23:00:00	2504.906	2506.778	2503.411	2506.414	2401	0	179
2024.08.19	00:00:00	2506.420	2506.771	2500.358	2502.059	5398	0	179
2024.08.19	01:00:00	2502.106	2506.058	2494.933	2498.174	13031	0	179
2024.08.19	02:00:00	2498.117	2503.973	2496.129	2503.472	6824	0	179
2024.08.19	03:00:00	2503.431	2505.829	2500.477	2503.220	6462	0	179
2024.08.19	04:00:00	2503.201	2504.737	2498.768	2500.708	4975	0	179
2024.08.19	05:00:00	2500.659	2502.478	2499.088	2501.088	6219	0	179
2024.08.19	06:00:00	2501.103	2505.183	2499.632	2502.155	6947	0	179
2024.08.19	07:00:00	2502.199	2504.933	2499.736	2502.992	6315	0	179
2024.08.19	08:00:00	2502.945	2507.181	2502.327	2503.044	5635	0	179
2024.08.19	09:00:00	2503.029	2503.980	2499.725	2499.947	4704	0	179
2024.08.19	10:00:00	2499.901	2500.084	2489.395	2489.841	6830	0	179
2024.08.19	11:00:00	2489.773	2495.167	2486.483	2494.391	7374	0	179
2024.08.19	12:00:00	2494.415	2495.507	2488.654	2491.087	7298	0	179
2024.08.19	13:00:00	2491.138	2495.847	2485.615	2494.651	14125	0	179
2024.08.19	14:00:00	2494.618	2504.837	2493.842	2501.286	12122	0	179
2024.08.19	15:00:00	2501.329	2505.947	2499.929	2503.934	8092	0	179
2024.08.19	16:00:00	2503.898	2507.482	2501.912	2505.475	6668	0	179
2024.08.19	17:00:00	2505.482	2505.867	2500.634	2503.153	5783	0	179
2024.08.19	18:00:00	2503.145	2504.862	2502.372	2504.230	4199	0	179
2024.08.19	19:00:00	2504.189	2505.899	2503.044	2505.437	3830	0	179
2024.08.19	20:00:00	2505.502	2505.638	2503.332	2504.052	2175	0	179
2024.08.19	22:00:00	2503.234	2504.578	2502.044	2504.272	1951	0	179
2024.08.19	23:00:00	2504.263	2504.310	2502.398	2503.544	2256	0	180
2024.08.20	00:00:00	2503.554	2506.908	2503.317	2504.976	4090	0	179
2024.08.20	01:00:00	2504.934	2508.289	2501.168	2502.000	7493	0	179
2024.08.20	02:00:00	2501.962	2502.319	2498.632	2499.710	6377	0	179
2024.08.20	03:00:00	2499.652	2502.466	2499.089	2501.778	4197	0	179
2024.08.20	04:00:00	2501.789	2502.810	2499.455	2500.853	3258	0	179
2024.08.20	05:00:00	2500.896	2503.709	2499.374	2499.442	4659	0	179
2024.08.20	06:00:00	2499.472	2505.846	2497.283	2502.394	6875	0	179
2024.08.20	07:00:00	2502.291	2515.223	2501.112	2514.878	7288	0	179
2024.08.20	08:00:00	2514.905	2523.123	2514.293	2519.755	10962	0	179
2024.08.20	09:00:00	2519.811	2525.197	2519.756	2521.747	7057	0	179
2024.08.20	10:00:00	2521.703	2524.514	2521.089	2522.809	5396	0	179
2024.08.20	11:00:00	2522.769	2527.171	2522.113	2526.224	5801	0	179
2024.08.20	12:00:00	2526.267	2529.170	2521.654	2526.759	9341	0	179
2024.08.20	13:00:00	2526.725	2531.668	2519.858	2529.864	15612	0	179
2024.08.20	14:00:00	2529.909	2530.261	2520.372	2523.870	15145	0	179
2024.08.20	15:00:00	2523.823	2523.991	2505.759	2508.518	16611	0	179
2024.08.20	16:00:00	2508.549	2510.576	2500.829	2509.002	10608	0	179
2024.08.20	17:00:00	2509.037	2513.239	2506.718	2510.524	6332	0	179
2024.08.20	18:00:00	2510.496	2515.521	2509.241	2513.334	4797	0	179
2024.08.20	19:00:00	2513.328	2515.292	2510.844	2514.951	4266	0	179
2024.08.20	20:00:00	2514.994	2516.937	2513.803	2513.981	2410	0	179
2024.08.20	22:00:00	2513.347	2515.721	2513.296	2514.691	1952	0	179
2024.08.20	23:00:00	2514.761	2516.121	2512.724	2512.964	2725	0	179
2024.08.21	00:00:00	2512.976	2515.954	2512.479	2513.510	4062	0	179
2024.08.21	01:00:00	2513.528	2517.118	2510.759	2516.915	7712	0	179
2024.08.21	02:00:00	2516.920	2519.942	2515.842	2519.335	6003	0	179
2024.08.21	03:00:00	2519.340	2519.379	2512.959	2517.386	4996	0	179
2024.08.21	04:00:00	2517.433	2517.683	2513.776	2516.132	4103	0	179
2024.08.21	05:00:00	2516.146	2518.416	2514.890	2515.191	4555	0	179
2024.08.21	06:00:00	2515.225	2519.566	2511.692	2514.519	6734	0	179
2024.08.21	07:00:00	2514.447	2516.970	2508.059	2509.751	6954	0	179
2024.08.21	08:00:00	2509.723	2512.362	2506.718	2507.271	5760	0	179
2024.08.21	09:00:00	2507.231	2509.222	2504.467	2505.652	5430	0	179
2024.08.21	10:00:00	2505.614	2509.722	2504.418	2509.302	5257	0	179
2024.08.21	11:00:00	2509.344	2513.321	2506.838	2511.823	5394	0	179
2024.08.21	12:00:00	2511.781	2513.733	2507.084	2510.488	8076	0	179
2024.08.21	13:00:00	2510.528	2512.887	2497.895	2503.001	13754	0	179
2024.08.21	14:00:00	2502.952	2506.731	2493.644	2501.527	26325	0	179
2024.08.21	15:00:00	2501.566	2511.059	2501.314	2508.410	9703	0	179
2024.08.21	16:00:00	2508.369	2508.887	2503.051	2507.063	6712	0	179
2024.08.21	17:00:00	2507.097	2511.403	2506.843	2509.433	5554	0	179
2024.08.21	18:00:00	2509.398	2519.167	2509.398	2515.883	7418	0	179
2024.08.21	19:00:00	2515.901	2516.402	2510.915	2511.559	5496	0	179
2024.08.21	20:00:00	2511.513	2512.455	2509.759	2512.061	3156	0	179
2024.08.21	22:00:00	2511.984	2513.991	2511.409	2513.869	2071	0	179
2024.08.21	23:00:00	2513.872	2514.424	2512.232	2512.783	2111	0	179
2024.08.22	00:00:00	2512.732	2514.701	2511.169	2513.696	3947	0	179
2024.08.22	01:00:00	2513.689	2514.072	2507.032	2507.645	6679	0	179
2024.08.22	02:00:00	2507.664	2508.673	2499.852	2502.290	7126	0	179
2024.08.22	03:00:00	2502.345	2504.687	2501.084	2502.329	5684	0	179
2024.08.22	04:00:00	2502.344	2502.389	2499.184	2501.922	3837	0	179
2024.08.22	05:00:00	2501.879	2506.286	2500.632	2505.495	5400	0	179
2024.08.22	06:00:00	2505.511	2510.591	2503.503	2507.538	7658	0	179
2024.08.22	07:00:00	2507.497	2509.832	2504.360	2507.102	6652	0	179
2024.08.22	08:00:00	2507.104	2507.494	2502.416	2503.600	6093	0	179
2024.08.22	09:00:00	2503.578	2507.994	2501.049	2507.223	6152	0	179
2024.08.22	10:00:00	2507.267	2509.122	2505.186	2505.320	4752	0	179
2024.08.22	11:00:00	2505.277	2506.002	2498.061	2499.444	6918	0	179
2024.08.22	12:00:00	2499.502	2504.181	2495.186	2500.661	10648	0	179
2024.08.22	13:00:00	2500.618	2501.521	2482.982	2487.915	17820	0	179
2024.08.22	14:00:00	2487.887	2487.887	2470.801	2480.020	19488	0	179
2024.08.22	15:00:00	2480.011	2484.156	2474.958	2481.794	10579	0	179
2024.08.22	16:00:00	2481.842	2485.950	2481.285	2484.204	7373	0	179
2024.08.22	17:00:00	2484.182	2484.432	2479.543	2482.207	6337	0	179
2024.08.22	18:00:00	2482.253	2484.789	2480.345	2482.296	5441	0	179
2024.08.22	19:00:00	2482.249	2483.444	2478.491	2482.983	4686	0	179
2024.08.22	20:00:00	2483.021	2484.853	2482.373	2484.319	3241	0	180
2024.08.22	22:00:00	2484.521	2485.594	2484.370	2485.164	1555	0	180
2024.08.22	23:00:00	2485.151	2487.582	2484.858	2487.564	1904	0	180
2024.08.23	00:00:00	2487.574	2492.189	2486.469	2489.960	4716	0	179
2024.08.23	01:00:00	2489.945	2491.471	2487.835	2490.801	7501	0	179
2024.08.23	02:00:00	2490.841	2491.588	2486.643	2489.933	5647	0	179
2024.08.23	03:00:00	2489.885	2493.753	2489.448	2493.170	5124	0	179
2024.08.23	04:00:00	2493.153	2494.534	2492.554	2493.313	3767	0	179
2024.08.23	05:00:00	2493.333	2495.754	2491.107	2491.800	5019	0	179
2024.08.23	06:00:00	2491.780	2494.638	2490.540	2492.902	5564	0	179
2024.08.23	07:00:00	2492.964	2494.084	2491.640	2493.384	6045	0	179
2024.08.23	08:00:00	2493.338	2499.915	2492.991	2498.910	5563	0	179
2024.08.23	09:00:00	2498.911	2501.873	2496.887	2498.976	5512	0	179
2024.08.23	10:00:00	2498.931	2499.327	2495.597	2499.009	5035	0	179
2024.08.23	11:00:00	2498.959	2502.502	2497.388	2501.571	5155	0	179
2024.08.23	12:00:00	2501.557	2502.373	2498.331	2501.332	6827	0	179
2024.08.23	13:00:00	2501.299	2503.903	2494.453	2498.532	10738	0	179
2024.08.23	14:00:00	2498.616	2517.887	2497.803	2509.138	31581	0	179
2024.08.23	15:00:00	2509.165	2518.350	2507.910	2509.845	14167	0	179
2024.08.23	16:00:00	2509.884	2510.482	2501.706	2510.244	10315	0	179
2024.08.23	17:00:00	2510.333	2513.242	2509.451	2510.918	6919	0	179
2024.08.23	18:00:00	2510.908	2511.870	2508.980	2509.826	4750	0	179
2024.08.23	19:00:00	2509.794	2512.802	2507.841	2510.772	4817	0	179
2024.08.23	20:00:00	2510.745	2512.459	2509.532	2512.357	3097	0	179
2024.08.25	22:00:00	2512.067	2514.663	2511.068	2512.949	3064	0	159
2024.08.25	23:00:00	2512.974	2516.683	2512.921	2515.917	4344	0	159
2024.08.26	00:00:00	2515.903	2517.001	2512.467	2513.729	5514	0	159
